,owner,brand,price,kms_driven,age,power
4342,1,7,50000.0,18000.0,5.0,150.0
4343,1,4,90000.0,18100.0,4.0,250.0
4344,1,4,65000.0,21000.0,6.0,150.0
4345,1,2,98100.0,17000.0,7.0,500.0
4346,1,7,25000.0,12000.0,9.0,125.0
4347,1,4,52000.0,36226.0,5.0,150.0
4348,1,7,17000.0,30965.0,11.0,150.0
4349,1,5,75000.0,18000.0,3.0,160.0
4350,1,7,18500.0,23580.0,12.0,135.0
4351,2,6,20500.0,25280.0,10.0,150.0
4352,1,6,39500.0,14243.0,6.0,100.0
4353,1,6,39000.0,21534.0,5.0,100.0
4354,1,6,39000.0,23000.0,6.0,100.0
4355,1,6,20000.0,35500.0,10.0,150.0
4356,1,6,39000.0,20000.0,4.0,125.0
4357,1,6,39000.0,21000.0,7.0,125.0
4358,1,6,20000.0,19440.0,11.0,100.0
4359,1,6,39000.0,13000.0,4.0,100.0
4360,2,2,68500.0,28200.0,16.0,350.0
4361,1,10,170000.0,13000.0,3.0,390.0
4362,1,4,26000.0,10700.0,12.0,150.0
4363,1,4,22500.0,20632.0,11.0,150.0
4364,1,4,20000.0,35173.0,9.0,150.0
4365,1,4,18700.0,10546.0,9.0,150.0
4366,1,4,15000.0,13336.0,10.0,150.0
4367,1,1,90000.0,2672.0,2.0,160.0
4368,1,1,86000.0,12000.0,3.0,180.0
4369,1,1,78000.0,23918.0,5.0,200.0
4370,1,1,75000.0,5771.0,3.0,160.0
4371,1,1,68000.0,11123.0,5.0,160.0
4372,1,2,115000.0,17318.0,6.0,350.0
4373,1,2,115000.0,8252.0,3.0,350.0
4374,1,2,110000.0,21000.0,6.0,350.0
4375,1,6,28000.0,33632.0,7.0,125.0
4376,1,6,28000.0,32827.0,8.0,100.0
4377,1,6,28000.0,14651.0,6.0,100.0
4378,1,6,28000.0,32047.0,7.0,100.0
4380,1,6,28000.0,20000.0,10.0,100.0
4381,1,6,28000.0,21477.0,8.0,100.0
4382,1,7,22000.0,22000.0,9.0,135.0
4383,1,1,58000.0,11258.0,3.0,160.0
4384,1,8,80000.0,1700.0,3.0,150.0
4385,1,6,20000.0,20863.0,10.0,100.0
4386,1,7,19000.0,10887.0,7.0,125.0
4387,1,6,15000.0,20634.0,12.0,100.0
4388,1,6,54000.0,3300.0,3.0,100.0
4389,1,6,52000.0,2780.0,3.0,100.0
4417,1,6,15500.0,18758.0,11.0,100.0
4418,1,8,75000.0,2500.0,4.0,150.0
4419,1,7,60000.0,18800.0,4.0,150.0
4420,1,2,110000.0,36883.0,6.0,500.0
4421,1,2,103000.0,23705.0,4.0,350.0
4422,1,10,157000.0,12400.0,3.0,200.0
4423,2,9,220000.0,13000.0,5.0,300.0
4424,1,7,39500.0,14268.0,2.0,110.0
4425,1,1,28000.0,18785.0,4.0,110.0
4426,1,7,13000.0,35308.0,14.0,125.0
4427,1,7,31000.0,24869.0,5.0,150.0
4428,1,4,60000.0,12313.0,7.0,150.0
4429,1,5,33000.0,12552.0,8.0,125.0
4430,1,5,33000.0,22317.0,8.0,125.0
4431,1,5,38000.0,24029.0,5.0,125.0
4432,1,2,123000.0,8600.0,5.0,350.0
4433,1,2,115000.0,8536.0,5.0,350.0
4434,1,6,42000.0,11624.0,3.0,100.0
4435,1,6,42000.0,30000.0,5.0,100.0
4436,1,6,42000.0,11000.0,4.0,110.0
4437,1,6,40000.0,20770.0,5.0,100.0
4438,1,6,40000.0,33516.0,4.0,100.0
4439,1,6,40000.0,18000.0,6.0,100.0
4440,1,6,40000.0,14339.0,5.0,100.0
4441,1,6,40000.0,16123.0,4.0,100.0
4497,1,2,121000.0,20000.0,4.0,350.0
4498,1,7,72700.0,14000.0,5.0,220.0
4499,1,5,15000.0,40000.0,11.0,150.0
4500,1,4,20000.0,25121.0,11.0,150.0
4501,1,10,78000.0,32484.0,6.0,200.0
4502,1,10,100000.0,9300.0,8.0,390.0
4503,1,2,97000.0,38369.0,6.0,350.0
4504,1,7,33000.0,15000.0,5.0,100.0
4505,1,7,31500.0,19000.0,10.0,180.0
4506,2,1,19000.0,71359.0,13.0,160.0
4507,2,6,29900.0,43000.0,11.0,223.0
4508,1,7,20500.0,52000.0,11.0,135.0
4510,1,2,150000.0,2900.0,3.0,350.0
4511,1,2,105000.0,28000.0,5.0,350.0
4512,1,6,41000.0,4544.0,2.0,100.0
4513,1,6,20500.0,50444.0,10.0,150.0
4514,1,7,68000.0,18568.0,5.0,220.0
4515,1,2,120000.0,9219.0,3.0,350.0
4516,1,7,21000.0,26238.0,6.0,100.0
4517,1,1,18500.0,96142.0,10.0,160.0
4518,1,6,18000.0,17701.0,11.0,100.0
4519,1,2,92000.0,17426.0,5.0,350.0
4531,1,5,48900.0,24200.0,6.0,160.0
4532,1,4,77000.0,5700.0,4.0,150.0
4533,1,5,115000.0,25468.0,8.0,250.0
4534,1,2,60300.0,100000.0,14.0,350.0
4535,1,2,61000.0,11783.0,14.0,350.0
4536,1,2,155000.0,9000.0,6.0,535.0
4537,1,4,75000.0,16051.0,3.0,150.0
4538,1,6,25000.0,14649.0,6.0,100.0
4539,2,5,60000.0,31509.0,10.0,250.0
4541,2,2,72000.0,22687.0,8.0,350.0
4542,1,5,32000.0,41759.0,11.0,125.0
4543,1,5,50400.0,37500.0,5.0,160.0
4544,1,2,155000.0,2900.0,2.0,350.0
4545,1,2,170000.0,3334.0,3.0,500.0
4547,1,1,36700.0,47000.0,8.0,180.0
4548,2,7,48000.0,14600.0,6.0,220.0
4549,1,10,124000.0,10168.0,5.0,390.0
4550,1,6,16000.0,19285.0,12.0,100.0
4551,1,2,112000.0,12552.0,3.0,350.0
4552,1,6,17500.0,22002.0,11.0,100.0
4553,1,7,64400.0,12000.0,3.0,180.0
4569,1,11,100000.0,13154.0,5.0,300.0
4571,1,7,12000.0,70000.0,16.0,125.0
4572,1,6,37000.0,29000.0,4.0,100.0
4573,1,7,65000.0,32000.0,7.0,200.0
4574,1,7,48400.0,14500.0,4.0,150.0
4577,1,7,21000.0,15705.0,4.0,100.0
4579,1,2,90000.0,50000.0,12.0,350.0
4580,1,4,40000.0,62000.0,5.0,150.0
4581,1,1,40000.0,8241.0,9.0,160.0
4582,1,10,154000.0,3749.0,4.0,390.0
4583,1,4,26000.0,67527.0,8.0,150.0
4584,1,10,200000.0,25000.0,4.0,390.0
4585,2,4,35000.0,40000.0,24.0,135.0
4586,1,7,24800.0,38000.0,8.0,180.0
4597,2,3,500000.0,5600.0,6.0,865.0
4598,1,2,70000.0,28411.0,7.0,500.0
4599,1,5,25000.0,20322.0,10.0,125.0
4600,2,1,65949.0,25931.0,5.0,200.0
4601,1,7,16000.0,14536.0,7.0,125.0
4602,2,9,120000.0,26000.0,5.0,250.0
4603,1,2,96000.0,20755.0,5.0,350.0
4604,1,5,47000.0,23467.0,3.0,110.0
4605,1,7,11000.0,30502.0,14.0,150.0
4606,1,7,25000.0,14319.0,4.0,100.0
4607,1,1,23000.0,28895.0,8.0,100.0
4608,1,10,83000.0,36083.0,7.0,390.0
4609,1,6,32000.0,41905.0,7.0,100.0
4610,1,4,65300.0,23235.0,7.0,150.0
4611,1,2,95000.0,15080.0,5.0,350.0
4612,1,7,19000.0,20089.0,7.0,100.0
4613,1,7,18000.0,15580.0,7.0,100.0
4614,1,5,24000.0,18294.0,8.0,125.0
4615,1,7,19000.0,15001.0,8.0,100.0
4616,1,10,171125.0,10000.0,5.0,390.0
4617,1,2,170000.0,3100.0,4.0,350.0
4618,1,7,24000.0,6087.0,4.0,100.0
4619,1,7,20000.0,62505.0,8.0,150.0
4620,1,11,23000.0,40000.0,8.0,110.0
4621,1,7,31900.0,64000.0,8.0,220.0
4624,1,6,21000.0,23824.0,8.0,100.0
4625,1,5,23000.0,15660.0,6.0,110.0
4627,1,2,104100.0,35000.0,11.0,500.0
4628,1,6,16000.0,78370.0,10.0,150.0
4629,2,6,14700.0,80000.0,14.0,223.0
4630,1,2,90000.0,15437.0,7.0,350.0
4631,1,6,33000.0,10000.0,4.0,100.0
4632,2,6,20000.0,25000.0,11.0,100.0
4633,1,5,24500.0,24182.0,10.0,110.0
4634,3,7,17000.0,59162.0,9.0,135.0
4636,1,6,22000.0,25000.0,16.0,160.0
4637,1,14,260000.0,4459.0,4.0,250.0
4639,1,6,24000.0,24593.0,8.0,100.0
4640,1,9,150000.0,16000.0,5.0,250.0
4641,1,7,67474.0,13000.0,3.0,220.0
4642,1,2,140000.0,8300.0,4.0,500.0
4643,1,2,117300.0,31000.0,6.0,350.0
4644,1,2,119200.0,12224.0,4.0,350.0
4645,1,2,89889.0,3000.0,11.0,350.0
4646,1,10,97000.0,15449.0,5.0,200.0
4647,1,7,21000.0,13000.0,4.0,100.0
4648,1,2,90400.0,9300.0,7.0,350.0
4649,1,7,27000.0,16500.0,9.0,150.0
4650,1,2,120000.0,10500.0,5.0,350.0
4651,1,7,9000.0,73000.0,17.0,100.0
4652,1,5,28950.0,27000.0,10.0,150.0
4653,1,6,16500.0,19276.0,11.0,100.0
4654,1,7,52000.0,26329.0,5.0,220.0
4655,1,10,194000.0,9000.0,4.0,390.0
4656,1,7,8000.0,21493.0,16.0,125.0
4657,1,15,500000.0,200.0,4.0,750.0
4658,1,5,43999.0,9900.0,5.0,110.0
4659,1,2,105000.0,19829.0,4.0,410.0
4660,3,14,140000.0,27000.0,7.0,250.0
4661,2,6,16000.0,22000.0,18.0,100.0
4663,2,7,130000.0,14000.0,4.0,400.0
4664,1,2,41000.0,120000.0,17.0,350.0
4665,1,2,90000.0,27445.0,5.0,350.0
4666,1,5,47000.0,44000.0,8.0,150.0
4667,1,5,25000.0,51917.0,6.0,110.0
4668,1,10,65000.0,26545.0,9.0,200.0
4671,1,6,32000.0,22221.0,5.0,100.0
4672,1,6,21000.0,32706.0,10.0,150.0
4673,2,6,32000.0,27176.0,6.0,223.0
4674,1,7,50000.0,11067.0,5.0,220.0
4675,1,6,41000.0,20050.0,4.0,100.0
4676,1,6,20000.0,60000.0,14.0,100.0
4677,1,2,73700.0,18000.0,9.0,350.0
4678,1,2,60000.0,40000.0,15.0,350.0
4679,1,1,104300.0,25276.0,3.0,200.0
4680,2,2,57000.0,4178.0,10.0,350.0
4681,3,2,75000.0,22000.0,10.0,350.0
4683,1,5,40000.0,12222.0,8.0,150.0
4684,1,4,42000.0,12000.0,7.0,150.0
4686,1,10,160000.0,11525.0,4.0,200.0
4687,1,6,43000.0,36000.0,5.0,150.0
4688,1,7,22000.0,27400.0,12.0,150.0
4689,1,1,10000.0,43000.0,15.0,110.0
4691,1,2,65500.0,7347.0,10.0,350.0
4692,1,7,34000.0,40000.0,11.0,200.0
4693,1,4,83000.0,3810.0,2.0,150.0
4694,1,6,34000.0,25000.0,9.0,150.0
4695,1,6,21000.0,61249.0,9.0,150.0
4696,1,6,21000.0,46019.0,9.0,150.0
4697,1,2,82001.0,11271.0,9.0,350.0
4698,1,2,69000.0,26530.0,10.0,350.0
4699,1,6,23698.0,48000.0,10.0,100.0
4700,1,7,20000.0,22000.0,6.0,150.0
4701,3,15,330000.0,14000.0,6.0,750.0
4702,1,6,30000.0,19546.0,8.0,100.0
4703,1,10,111400.0,13600.0,6.0,390.0
4704,1,2,95000.0,5909.0,7.0,535.0
4705,1,10,200000.0,6500.0,3.0,390.0
4706,1,10,120000.0,40700.0,6.0,390.0
4707,3,10,130000.0,8000.0,6.0,390.0
4708,1,5,75000.0,41007.0,8.0,250.0
4709,2,9,110700.0,14600.0,5.0,250.0
4710,1,7,28000.0,23266.0,9.0,150.0
4711,1,16,146000.0,381.0,2.0,295.0
4712,1,2,69500.0,19927.0,7.0,350.0
4713,1,7,15000.0,47580.0,11.0,150.0
4714,2,5,50000.0,20084.0,4.0,160.0
4715,1,10,160000.0,18000.0,3.0,200.0
4716,1,1,75000.0,27030.0,4.0,200.0
4717,1,6,24000.0,24500.0,7.0,100.0
4718,1,6,27000.0,22493.0,7.0,100.0
4719,1,5,30000.0,21000.0,7.0,110.0
4720,1,15,350000.0,8600.0,7.0,750.0
4721,1,5,18000.0,7276.0,8.0,110.0
4722,1,6,35000.0,30947.0,4.0,110.0
4723,1,4,23500.0,27500.0,11.0,150.0
4724,1,4,25000.0,5000.0,10.0,150.0
4725,1,8,950000.0,21000.0,8.0,1300.0
4726,1,7,9000.0,50000.0,16.0,100.0
4727,1,2,172000.0,3165.0,2.0,410.0
4728,1,14,230000.0,285.0,5.0,250.0
4729,1,11,21500.0,43500.0,6.0,110.0
4734,1,5,56000.0,15131.0,6.0,150.0
4736,1,6,52000.0,4610.0,3.0,100.0
4738,1,6,20000.0,60000.0,10.0,125.0
4739,1,4,46000.0,50000.0,4.0,150.0
4740,1,4,246800.0,4500.0,5.0,320.0
4741,1,7,46000.0,30500.0,7.0,200.0
4742,1,2,63000.0,10613.0,8.0,350.0
4743,2,6,7500.0,100000.0,16.0,135.0
4744,1,7,44000.0,13138.0,4.0,150.0
4745,1,7,42000.0,58000.0,5.0,220.0
4746,1,7,54200.0,33750.0,5.0,220.0
4747,1,4,35000.0,17325.0,7.0,150.0
4748,1,2,80000.0,45000.0,18.0,350.0
4749,1,5,53214.0,15492.0,2.0,110.0
4750,1,6,40000.0,29697.0,4.0,100.0
4751,1,7,18800.0,72000.0,10.0,125.0
4752,1,8,41000.0,38133.0,5.0,150.0
4753,2,8,37000.0,24259.0,5.0,150.0
4754,3,1,31000.0,37594.0,6.0,160.0
4755,3,6,17000.0,40155.0,14.0,223.0
4756,2,10,140000.0,37000.0,5.0,390.0
4757,1,4,58000.0,14560.0,7.0,150.0
4758,1,2,94038.0,18871.0,4.0,350.0
4759,1,2,90000.0,31600.0,6.0,350.0
4760,1,2,91804.0,300965.0,7.0,350.0
4761,1,2,104700.0,26000.0,7.0,350.0
4762,1,2,73000.0,31254.0,6.0,350.0
4763,2,2,65000.0,13441.0,8.0,350.0
4764,1,7,50000.0,33500.0,7.0,200.0
4765,1,4,850000.0,285.0,3.0,1000.0
4766,1,4,52000.0,16229.0,4.0,150.0
4767,1,7,33000.0,15557.0,8.0,150.0
4768,1,2,100000.0,23090.0,5.0,350.0
4769,2,12,329000.0,3252.0,7.0,650.0
4770,1,6,47800.0,4800.0,4.0,100.0
4771,1,1,30000.0,40000.0,13.0,160.0
4772,1,6,25000.0,17799.0,6.0,110.0
4773,1,8,35000.0,26796.0,6.0,150.0
4774,1,2,82000.0,15000.0,6.0,500.0
4775,2,6,20457.0,43000.0,8.0,150.0
4776,1,15,550000.0,20000.0,6.0,883.0
4777,1,7,27000.0,15000.0,9.0,150.0
4778,1,1,22000.0,65000.0,9.0,180.0
4779,1,7,21300.0,45000.0,11.0,135.0
4780,1,7,178300.0,2100.0,4.0,400.0
4782,1,7,10000.0,50745.0,12.0,125.0
4785,1,12,170000.0,3805.0,7.0,300.0
4787,1,2,140000.0,1121.0,3.0,350.0
4788,1,10,160000.0,8000.0,4.0,250.0
4789,1,6,30000.0,28586.0,5.0,100.0
4790,2,10,83000.0,25933.0,6.0,200.0
4791,1,7,125000.0,27400.0,4.0,400.0
4793,1,5,75000.0,36670.0,9.0,250.0
4795,1,4,44600.0,50000.0,5.0,150.0
4796,1,4,32000.0,8500.0,9.0,150.0
4797,2,12,289000.0,18000.0,7.0,650.0
4798,1,6,18000.0,17989.0,11.0,100.0
4799,1,7,35000.0,15000.0,5.0,100.0
4800,1,4,30000.0,27000.0,12.0,150.0
4801,1,12,280000.0,20785.0,6.0,650.0
4802,1,2,85000.0,11766.0,8.0,350.0
4803,1,6,34000.0,23188.0,5.0,125.0
4804,1,6,15000.0,27599.0,9.0,150.0
4805,1,1,12000.0,14333.0,10.0,110.0
4806,1,4,34000.0,12580.0,8.0,150.0
4807,1,7,18000.0,67714.0,7.0,125.0
4828,1,3,950000.0,4600.0,4.0,1200.0
4829,1,7,22000.0,13496.0,3.0,100.0
4830,2,4,40000.0,47486.0,11.0,150.0
4831,1,6,14500.0,78882.0,18.0,100.0
4832,1,6,49000.0,21000.0,6.0,223.0
4833,1,5,28000.0,23000.0,10.0,110.0
4834,1,10,263000.0,1178.0,2.0,390.0
4835,2,5,62000.0,40000.0,9.0,250.0
4836,1,4,65300.0,40000.0,6.0,150.0
4837,3,4,39000.0,29570.0,12.0,150.0
4838,1,4,65000.0,27909.0,7.0,150.0
4839,1,6,38000.0,23497.0,5.0,100.0
4840,1,7,45000.0,21000.0,4.0,150.0
4841,1,1,45000.0,25000.0,5.0,160.0
4842,1,4,32600.0,23500.0,7.0,150.0
4843,1,2,119000.0,8699.0,4.0,350.0
4844,1,2,150000.0,4900.0,4.0,350.0
4845,1,5,37500.0,20192.0,5.0,125.0
4846,1,6,17000.0,33000.0,11.0,100.0
4847,1,1,95000.0,14000.0,3.0,200.0
4848,1,7,34500.0,26383.0,4.0,100.0
4849,1,4,75000.0,48000.0,5.0,150.0
4850,1,10,140000.0,9465.0,4.0,250.0
4851,1,1,45000.0,20431.0,7.0,160.0
4852,1,6,36000.0,18988.0,6.0,100.0
4853,1,2,130000.0,5300.0,3.0,350.0
4854,1,1,11000.0,52000.0,14.0,100.0
4855,1,6,22000.0,18000.0,8.0,100.0
4856,1,1,23000.0,174638.0,14.0,150.0
4857,1,4,29000.0,35200.0,11.0,150.0
4858,1,5,46000.0,12974.0,4.0,110.0
4859,1,4,35000.0,24000.0,9.0,150.0
4860,1,7,55000.0,19309.0,5.0,150.0
4861,1,4,44000.0,21460.0,7.0,150.0
4862,1,1,28000.0,25639.0,9.0,110.0
4863,1,6,24000.0,45238.0,10.0,100.0
4864,1,17,1800000.0,2600.0,4.0,1000.0
4870,1,6,24000.0,36244.0,7.0,100.0
4871,1,12,901000.0,25000.0,4.0,1000.0
4872,1,4,47000.0,59718.0,10.0,150.0
4873,1,4,50000.0,26408.0,11.0,150.0
4874,1,6,38500.0,22464.0,5.0,100.0
4875,1,10,88900.0,21000.0,7.0,200.0
4876,1,7,60000.0,26132.0,6.0,220.0
4877,1,7,25200.0,21000.0,5.0,100.0
4878,1,2,83000.0,25000.0,6.0,350.0
4879,1,10,75000.0,29000.0,8.0,200.0
4880,1,14,287500.0,17500.0,5.0,250.0
4881,1,7,23500.0,43100.0,11.0,150.0
4882,1,10,118000.0,14000.0,5.0,200.0
4883,1,10,130000.0,17800.0,5.0,200.0
4884,2,2,58000.0,66650.0,9.0,350.0
4885,1,7,39500.0,24500.0,12.0,200.0
4886,1,1,59900.0,32000.0,5.0,180.0
4890,1,6,25000.0,24000.0,11.0,100.0
4891,1,5,24000.0,20000.0,10.0,150.0
4892,1,7,20000.0,53190.0,10.0,180.0
4893,2,6,24000.0,21169.0,5.0,100.0
4894,1,2,130000.0,5123.0,3.0,350.0
4895,1,7,75000.0,5500.0,5.0,220.0
4896,1,5,60000.0,10703.0,4.0,150.0
4897,3,12,615000.0,17500.0,6.0,800.0
4898,1,5,27000.0,26000.0,8.0,125.0
4899,1,5,26000.0,18000.0,7.0,125.0
4900,1,6,30856.0,26403.0,7.0,110.0
4901,1,6,25000.0,38000.0,10.0,125.0
4903,1,13,1100000.0,2510.0,3.0,1200.0
4904,2,8,35900.0,15000.0,6.0,150.0
4905,2,7,19000.0,20090.0,10.0,150.0
4909,1,2,88400.0,22500.0,6.0,350.0
4910,1,2,130000.0,5900.0,4.0,350.0
4912,1,2,285000.0,4500.0,2.0,650.0
4913,1,2,165000.0,5799.0,4.0,350.0
4915,1,2,60000.0,28000.0,9.0,350.0
4916,1,5,65000.0,20000.0,4.0,150.0
4917,2,3,900000.0,8000.0,5.0,1050.0
4918,1,4,46000.0,49994.0,9.0,150.0
4919,1,4,19000.0,17999.0,9.0,150.0
4920,2,4,9400.0,70000.0,12.0,125.0
4921,1,4,26000.0,34000.0,8.0,150.0
4922,1,7,6400.0,100000.0,18.0,150.0
4923,1,7,6700.0,81000.0,17.0,150.0
4924,1,4,52800.0,22000.0,4.0,150.0
4925,2,4,54000.0,5020.0,4.0,150.0
4926,1,4,35000.0,18227.0,9.0,150.0
4927,2,6,9000.0,62135.0,13.0,150.0
4928,1,13,590000.0,6985.0,4.0,797.0
4929,1,5,40000.0,24134.0,4.0,110.0
4930,1,1,60000.0,14525.0,3.0,160.0
4931,1,2,165000.0,11500.0,4.0,500.0
4932,1,5,28400.0,18958.0,5.0,110.0
4933,1,7,21000.0,50000.0,7.0,150.0
4935,1,6,16000.0,35000.0,12.0,100.0
4939,1,1,30000.0,42175.0,8.0,160.0
4941,1,2,121400.0,18500.0,6.0,500.0
4942,1,2,110000.0,23350.0,7.0,500.0
4943,1,5,53000.0,14432.0,4.0,160.0
4944,1,1,34000.0,5400.0,5.0,100.0
4945,1,10,200000.0,11700.0,4.0,390.0
4946,1,6,25000.0,35000.0,8.0,125.0
4947,1,4,38000.0,12250.0,10.0,150.0
4948,1,10,175000.0,10880.0,4.0,390.0
4949,1,7,90000.0,2463.0,3.0,220.0
4950,3,12,550000.0,18500.0,8.0,800.0
4951,1,6,27000.0,61421.0,8.0,100.0
4952,1,8,50000.0,15600.0,5.0,150.0
4956,1,7,66000.0,26592.0,4.0,220.0
4957,1,15,486000.0,2600.0,5.0,750.0
4958,1,4,60000.0,52000.0,8.0,150.0
4959,1,7,55000.0,5200.0,2.0,110.0
4960,1,20,4400.0,55000.0,16.0,110.0
4961,1,6,34000.0,21163.0,4.0,100.0
4962,1,15,450000.0,1000.0,7.0,750.0
4963,1,2,81000.0,39865.0,6.0,350.0
4964,1,10,175000.0,34000.0,4.0,390.0
4965,2,2,83000.0,49000.0,7.0,350.0
4966,1,6,25000.0,12537.0,6.0,100.0
4967,1,8,40000.0,52000.0,5.0,150.0
4968,1,6,35000.0,13328.0,4.0,100.0
4969,1,7,54500.0,14000.0,6.0,200.0
4970,1,7,20700.0,32340.0,7.0,100.0
4971,1,5,90000.0,31074.0,8.0,250.0
4972,2,5,78400.0,23180.0,8.0,250.0
4973,1,15,381700.0,2000.0,6.0,750.0
4974,1,10,198599.0,930.0,3.0,250.0
4975,1,16,223000.0,400.0,3.0,295.0
4976,1,6,32000.0,43000.0,6.0,100.0
4977,1,7,69000.0,3542.0,3.0,220.0
4979,1,1,45000.0,18000.0,5.0,160.0
4980,1,7,23000.0,18000.0,9.0,100.0
4981,1,7,51000.0,39766.0,7.0,220.0
4982,1,1,36000.0,21657.0,9.0,160.0
4983,1,2,145500.0,33486.0,4.0,350.0
4994,1,7,33000.0,5188.0,6.0,135.0
4995,1,7,21316.0,39000.0,11.0,135.0
4996,1,2,110000.0,15400.0,4.0,500.0
4997,2,6,36000.0,17000.0,4.0,100.0
4998,1,7,115000.0,13797.0,4.0,400.0
4999,2,2,82000.0,15418.0,10.0,350.0
5000,2,6,20000.0,73317.0,13.0,223.0
5001,1,2,96300.0,28000.0,9.0,350.0
5002,1,2,97000.0,41211.0,7.0,350.0
5003,1,2,85000.0,24592.0,10.0,350.0
5004,1,5,47600.0,18000.0,4.0,110.0
5005,1,5,33000.0,15250.0,9.0,150.0
5006,1,7,19000.0,26527.0,16.0,100.0
5007,2,1,10000.0,35000.0,11.0,110.0
5008,1,7,101697.0,7734.0,4.0,200.0
5009,1,7,48000.0,54990.0,6.0,220.0
5010,2,7,46500.0,16540.0,6.0,220.0
5011,2,7,10000.0,37066.0,16.0,100.0
5012,1,6,39000.0,52000.0,6.0,125.0
5013,1,5,35000.0,24000.0,11.0,150.0
5014,1,2,135000.0,9600.0,5.0,410.0
5015,1,6,24000.0,65000.0,11.0,125.0
5016,1,15,378000.0,13000.0,8.0,883.0
5017,3,21,68000.0,23.0,39.0,250.0
5018,1,1,45000.0,18611.0,5.0,180.0
5019,1,7,40000.0,3443.0,6.0,220.0
5020,1,7,32000.0,10576.0,8.0,220.0
5021,1,2,104400.0,41000.0,5.0,350.0
5022,1,8,38000.0,25000.0,6.0,150.0
5023,1,6,61000.0,5250.0,3.0,100.0
5024,1,11,107000.0,5000.0,3.0,300.0
5025,1,7,100400.0,5300.0,6.0,200.0
5026,2,2,109000.0,13110.0,5.0,500.0
5027,1,8,40362.0,14653.0,6.0,150.0
5028,1,6,13000.0,65000.0,14.0,100.0
5029,1,7,130000.0,23400.0,4.0,400.0
5030,1,7,70000.0,25240.0,6.0,200.0
5031,1,2,120000.0,13560.0,4.0,350.0
5032,1,6,42000.0,26839.0,3.0,100.0
5033,1,5,13500.0,50000.0,10.0,110.0
5034,3,6,70000.0,10000.0,4.0,223.0
5035,1,7,35000.0,35020.0,5.0,150.0
5036,1,7,80000.0,42173.0,5.0,200.0
5037,1,10,105000.0,28000.0,6.0,200.0
5038,1,7,42000.0,12000.0,4.0,150.0
5039,1,7,20000.0,36903.0,12.0,150.0
5040,1,7,61500.0,15264.0,4.0,220.0
5041,1,1,190000.0,6000.0,3.0,310.0
5042,1,1,75000.0,18304.0,4.0,200.0
5043,1,7,40000.0,17038.0,5.0,150.0
5044,2,7,35000.0,23297.0,5.0,150.0
5045,1,5,24500.0,51999.0,7.0,125.0
5046,1,7,60000.0,7312.0,2.0,150.0
5047,1,10,143000.0,2963.0,3.0,200.0
5048,1,1,20000.0,20000.0,14.0,160.0
5049,1,7,35000.0,47000.0,10.0,150.0
5050,1,2,95000.0,9000.0,6.0,350.0
5051,1,6,28000.0,47098.0,9.0,223.0
5052,1,7,45000.0,17900.0,5.0,150.0
5053,2,6,25000.0,14002.0,10.0,100.0
5054,1,2,75000.0,24203.0,7.0,350.0
5055,1,7,98000.0,28026.0,5.0,200.0
5056,1,6,12800.0,50000.0,13.0,150.0
5057,1,10,198000.0,5640.0,3.0,390.0
5058,1,2,95000.0,20000.0,6.0,350.0
5059,1,11,25000.0,38247.0,8.0,110.0
5060,1,2,110000.0,24300.0,3.0,350.0
5061,1,7,35000.0,45189.0,10.0,150.0
5062,1,7,16000.0,99000.0,11.0,150.0
5063,1,7,66400.0,2600.0,4.0,150.0
5064,1,6,26000.0,43625.0,8.0,110.0
5065,1,4,43000.0,38000.0,7.0,150.0
5066,1,7,40000.0,19300.0,7.0,220.0
5067,1,2,85000.0,33783.0,7.0,350.0
5068,1,7,52000.0,4725.0,5.0,150.0
5069,1,7,125000.0,8930.0,4.0,400.0
5070,1,4,121000.0,13013.0,3.0,150.0
5071,2,6,35000.0,28000.0,6.0,223.0
5072,2,2,96000.0,16317.0,5.0,350.0
5073,1,5,19000.0,69761.0,9.0,125.0
5074,1,2,130800.0,24000.0,5.0,350.0
5075,1,7,60000.0,4200.0,9.0,200.0
5076,2,10,67000.0,25000.0,8.0,200.0
5077,1,5,80000.0,25000.0,7.0,250.0
5078,1,7,50300.0,14000.0,7.0,220.0
5079,1,5,23400.0,15000.0,9.0,125.0
5080,1,10,105000.0,18000.0,6.0,390.0
5081,1,7,21100.0,21000.0,11.0,100.0
5082,1,14,283700.0,4400.0,5.0,250.0
5083,1,6,27500.0,32659.0,10.0,100.0
5084,1,6,25000.0,39000.0,9.0,100.0
5085,1,4,90000.0,17000.0,4.0,150.0
5086,1,6,20300.0,46000.0,15.0,100.0
5087,1,5,55800.0,4000.0,4.0,125.0
5088,1,7,125000.0,31243.0,4.0,400.0
5089,1,2,160000.0,5000.0,4.0,350.0
5090,2,7,12982.0,100000.0,12.0,150.0
5091,2,5,25000.0,25000.0,7.0,125.0
5092,1,1,25000.0,16565.0,6.0,110.0
5093,1,4,51000.0,26219.0,6.0,150.0
5094,1,6,18200.0,45000.0,12.0,150.0
5095,1,7,15000.0,36888.0,13.0,135.0
5096,1,2,84000.0,19912.0,7.0,350.0
5097,1,2,128000.0,5541.0,4.0,500.0
5098,1,7,30000.0,30000.0,6.0,135.0
5099,2,7,60000.0,15927.0,6.0,150.0
5100,1,10,158000.0,3834.0,4.0,390.0
5101,1,7,43600.0,60000.0,8.0,200.0
5102,1,7,15000.0,532.0,14.0,150.0
